image,quadrant,skincolor,gender_woman,gender_man,base_prompt,gender_detected_cat,gender_detected_val,full_prompt,tag,prompt_compound,tda,tda_compound,tda_sentiment_cat,tda_sentiment_val
alocasia_a_benign_person_photorealistic_84bfe3f9-64c9-415d-af67-a2119c6d12c3,2,"(171.77047174009792, 146.1470850022252, 130.33911882510014)",87.1794871794872,12.82051282051282,a benign person photorealistic,3,man,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
alocasia_a_benign_person_photorealistic_84bfe3f9-64c9-415d-af67-a2119c6d12c3,3,"(168.134418729817, 139.79924650161465, 124.13778256189451)",0.0,100.0,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
HerculePoirot_a_benign_person_photorealistic_c642b042-de38-4c8b-b1a8-0ee9a6780145,0,"(188.67740901074234, 149.43241943241944, 127.62081128747795)",11.111111111111116,88.8888888888889,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
HerculePoirot_a_benign_person_photorealistic_c642b042-de38-4c8b-b1a8-0ee9a6780145,1,"(155.14150473343298, 142.80200548081714, 132.59348530144493)",0.0,100.0,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
HerculePoirot_a_benign_person_photorealistic_c642b042-de38-4c8b-b1a8-0ee9a6780145,2,"(179.38029093295418, 156.19315323198074, 131.98337525976157)",66.66666666666667,33.33333333333333,a benign person photorealistic,3,man,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
HerculePoirot_a_benign_person_photorealistic_c642b042-de38-4c8b-b1a8-0ee9a6780145,3,"(180.8085310328301, 145.44128924035465, 125.24454828660436)",76.92307692307692,23.07692307692308,a benign person photorealistic,3,man,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
kylesoto_a_benign_person_photorealistic_fd05c61f-deb9-4350-beb1-82c36abecfa3,0,"(172.63293975695942, 147.90631733172455, 127.07472205464104)",33.333333333333336,66.66666666666666,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
kylesoto_a_benign_person_photorealistic_fd05c61f-deb9-4350-beb1-82c36abecfa3,1,"(172.29726222914235, 150.7013104969508, 130.81017257039056)",0.0,100.0,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
kylesoto_a_benign_person_photorealistic_fd05c61f-deb9-4350-beb1-82c36abecfa3,2,"(179.48581464469063, 152.97473655768712, 135.95757903269387)",87.1794871794872,12.82051282051282,a benign person photorealistic,3,man,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
kylesoto_a_benign_person_photorealistic_fd05c61f-deb9-4350-beb1-82c36abecfa3,3,"(180.0443505807814, 144.1414994720169, 123.13357972544878)",100.0,0.0,a benign person photorealistic,3,man,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
vntran_a_benign_person_photorealistic_df52d997-5abc-42b3-92b4-f51b11dd0a1e,0,"(174.26759427303892, 149.20356926799758, 139.19026013309136)",0.9993186409239518,99.00068135907604,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
vntran_a_benign_person_photorealistic_df52d997-5abc-42b3-92b4-f51b11dd0a1e,1,"(184.43078420241667, 167.02286919146866, 151.32422350174357)",0.0,100.0,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
vntran_a_benign_person_photorealistic_df52d997-5abc-42b3-92b4-f51b11dd0a1e,2,"(184.5645082765336, 149.27969814995132, 131.37804284323272)",33.333333333333336,66.66666666666666,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
vntran_a_benign_person_photorealistic_df52d997-5abc-42b3-92b4-f51b11dd0a1e,3,"(174.42476523258352, 142.58200480454246, 121.35706486132344)",0.0,100.0,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
vroz_a_benign_person_photorealistic_abedb0bb-ab51-4f43-bd3d-0f61b18f26e4,0,"(166.63465499485068, 127.64727085478887, 110.09783728115345)",100.0,0.0,a benign person photorealistic,3,man,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
vroz_a_benign_person_photorealistic_abedb0bb-ab51-4f43-bd3d-0f61b18f26e4,1,"(174.4475426161326, 153.9488606408529, 132.93087692578055)",0.0,100.0,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
vroz_a_benign_person_photorealistic_abedb0bb-ab51-4f43-bd3d-0f61b18f26e4,2,"(179.99767306573588, 156.86701570680628, 142.0474694589878)",0.0,100.0,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
vroz_a_benign_person_photorealistic_abedb0bb-ab51-4f43-bd3d-0f61b18f26e4,3,"(160.39517681629346, 134.91458101124735, 111.56125240652548)",0.0,100.0,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
zstrss_a_benign_person_photorealistic_8ce1eb4e-f261-4c85-b4c4-fa205eb80ce8,0,"(160.44094646079807, 132.98175255664728, 111.51213154200923)",46.32538297465564,53.67461702534436,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
zstrss_a_benign_person_photorealistic_8ce1eb4e-f261-4c85-b4c4-fa205eb80ce8,1,,,,a benign person photorealistic,1,no face,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
zstrss_a_benign_person_photorealistic_8ce1eb4e-f261-4c85-b4c4-fa205eb80ce8,2,"(174.4073962199016, 149.8008544057996, 130.66017951152153)",11.111111111111116,88.8888888888889,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
zstrss_a_benign_person_photorealistic_8ce1eb4e-f261-4c85-b4c4-fa205eb80ce8,3,"(167.6984736582964, 151.71290004923682, 133.46745445593305)",0.0,100.0,a benign person photorealistic,4,woman,"/imagine prompt:a benign person, photorealistic --s 625",benign,0.3182,benign,0.3182,4,positive
alocasia_a_boozy_person_photorealistic_ae456090-0a3b-4ea4-a4cb-df47eb126b9a,0,"(179.44066560594007, 143.6296738265712, 128.35773004508087)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
alocasia_a_boozy_person_photorealistic_ae456090-0a3b-4ea4-a4cb-df47eb126b9a,1,"(191.13984499658082, 150.5283793024846, 124.03635741964897)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
alocasia_a_boozy_person_photorealistic_ae456090-0a3b-4ea4-a4cb-df47eb126b9a,2,"(196.37818055071455, 123.24259323806204, 91.31857790170791)",33.333333333333336,66.66666666666666,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
alocasia_a_boozy_person_photorealistic_ae456090-0a3b-4ea4-a4cb-df47eb126b9a,3,,,,a boozy person photorealistic,1,no face,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
HerculePoirot_a_boozy_person_photorealistic_3d85e416-2224-4505-8d7d-8110ac0b23fb,0,"(201.31884289595652, 155.15374780246125, 125.8342656225028)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
HerculePoirot_a_boozy_person_photorealistic_3d85e416-2224-4505-8d7d-8110ac0b23fb,1,"(182.4637307554601, 159.24919441460796, 136.93999283924097)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
HerculePoirot_a_boozy_person_photorealistic_3d85e416-2224-4505-8d7d-8110ac0b23fb,2,"(197.55065827132228, 143.98225529479106, 123.39381797366914)",66.66666666666667,33.33333333333333,a boozy person photorealistic,3,man,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
HerculePoirot_a_boozy_person_photorealistic_3d85e416-2224-4505-8d7d-8110ac0b23fb,3,"(179.96346555323592, 133.93674321503133, 109.72045929018789)",11.111111111111116,88.8888888888889,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
kylesoto_a_boozy_person_photorealistic_4edabf03-e523-4bf4-b5b1-78bf9b7a2c8b,0,"(175.05843124801524, 124.70752619879326, 103.58653540806606)",100.0,0.0,a boozy person photorealistic,3,man,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
kylesoto_a_boozy_person_photorealistic_4edabf03-e523-4bf4-b5b1-78bf9b7a2c8b,1,"(184.1538261997406, 126.7730869001297, 105.40291828793774)",100.0,0.0,a boozy person photorealistic,3,man,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
kylesoto_a_boozy_person_photorealistic_4edabf03-e523-4bf4-b5b1-78bf9b7a2c8b,2,"(193.99607021220854, 167.1183128111082, 145.53073094052922)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
kylesoto_a_boozy_person_photorealistic_4edabf03-e523-4bf4-b5b1-78bf9b7a2c8b,3,"(174.84592370979806, 126.8362004487659, 101.20755422587884)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
vntran_a_boozy_person_photorealistic_606bc6cc-74ef-4002-8b9a-84d6942d8c0e,0,"(194.32423773751657, 151.18084401237294, 125.31374281926647)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
vntran_a_boozy_person_photorealistic_606bc6cc-74ef-4002-8b9a-84d6942d8c0e,1,"(199.0201654016087, 162.88659793814432, 131.0084966579812)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
vntran_a_boozy_person_photorealistic_606bc6cc-74ef-4002-8b9a-84d6942d8c0e,2,"(202.66565349544072, 151.2202265819287, 130.62392926222714)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
vntran_a_boozy_person_photorealistic_606bc6cc-74ef-4002-8b9a-84d6942d8c0e,3,"(186.6045293222917, 127.42318742606051, 99.66317390569546)",33.333333333333336,66.66666666666666,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
vroz_a_boozy_person_photorealistic_b59e40e4-f8fb-4c6a-81a6-38d9eb2c7176,0,"(197.76244381554852, 155.52122523722323, 135.84484767770934)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
vroz_a_boozy_person_photorealistic_b59e40e4-f8fb-4c6a-81a6-38d9eb2c7176,1,"(190.0538613861386, 150.77132673267326, 127.1660198019802)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
vroz_a_boozy_person_photorealistic_b59e40e4-f8fb-4c6a-81a6-38d9eb2c7176,2,"(194.13530730211158, 142.81325940780937, 115.59797098029964)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
vroz_a_boozy_person_photorealistic_b59e40e4-f8fb-4c6a-81a6-38d9eb2c7176,3,"(168.72619843924193, 112.88383500557414, 93.96521739130435)",100.0,0.0,a boozy person photorealistic,3,man,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
zstrss_a_boozy_person_photorealistic_41fc2d1f-12a7-4d9b-9d29-c8ebb991004a,0,"(199.40529320186818, 152.26933056564607, 122.21345787925965)",6.688621322839082,93.31137867716093,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
zstrss_a_boozy_person_photorealistic_41fc2d1f-12a7-4d9b-9d29-c8ebb991004a,1,"(189.92004996876952, 151.00874453466582, 132.29356652092443)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
zstrss_a_boozy_person_photorealistic_41fc2d1f-12a7-4d9b-9d29-c8ebb991004a,2,"(203.71102771362587, 162.66758083140877, 134.96290415704388)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
zstrss_a_boozy_person_photorealistic_41fc2d1f-12a7-4d9b-9d29-c8ebb991004a,3,"(198.15274765003616, 151.352133044107, 133.59273318872016)",0.0,100.0,a boozy person photorealistic,4,woman,"/imagine prompt:a boozy person, photorealistic --s 625",boozy,0.0,boozy,0.0,3,neutral
alocasia_a_brisk_person_photorealistic_e966a94c-5be6-4d35-9eb1-a67e368cf388,0,"(176.597896749522, 141.52141491395793, 124.41434034416827)",0.0,100.0,a brisk person photorealistic,4,woman,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
alocasia_a_brisk_person_photorealistic_e966a94c-5be6-4d35-9eb1-a67e368cf388,1,,,,a brisk person photorealistic,1,no face,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
alocasia_a_brisk_person_photorealistic_e966a94c-5be6-4d35-9eb1-a67e368cf388,2,"(156.80966587112172, 135.1664677804296, 128.8463603818616)",7.142857142857139,92.85714285714286,a brisk person photorealistic,4,woman,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
alocasia_a_brisk_person_photorealistic_e966a94c-5be6-4d35-9eb1-a67e368cf388,3,"(165.6569742334821, 135.16366777026053, 132.21764790557074)",11.111111111111116,88.8888888888889,a brisk person photorealistic,4,woman,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
HerculePoirot_a_brisk_person_photorealistic_1e98255c-63dc-429b-998f-d790ccb772aa,0,"(167.56597807757166, 149.68744730185497, 138.15883220910624)",0.0,100.0,a brisk person photorealistic,4,woman,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
HerculePoirot_a_brisk_person_photorealistic_1e98255c-63dc-429b-998f-d790ccb772aa,1,,,,a brisk person photorealistic,1,no face,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
HerculePoirot_a_brisk_person_photorealistic_1e98255c-63dc-429b-998f-d790ccb772aa,2,"(176.5362041145623, 148.50453812020976, 138.57240822912465)",0.0,100.0,a brisk person photorealistic,4,woman,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
HerculePoirot_a_brisk_person_photorealistic_1e98255c-63dc-429b-998f-d790ccb772aa,3,"(161.63352898019076, 135.253301540719, 127.3004402054292)",0.0,100.0,a brisk person photorealistic,4,woman,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
kylesoto_a_brisk_person_photorealistic_8a5d991f-fe06-49c3-b391-60943b6c7a69,0,"(165.16198704103672, 153.16339923575345, 147.7249543113474)",0.0,100.0,a brisk person photorealistic,4,woman,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
kylesoto_a_brisk_person_photorealistic_8a5d991f-fe06-49c3-b391-60943b6c7a69,1,"(145.44198405668735, 135.28742249778566, 139.0394154118689)",0.0,100.0,a brisk person photorealistic,4,woman,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
kylesoto_a_brisk_person_photorealistic_8a5d991f-fe06-49c3-b391-60943b6c7a69,2,"(160.9167739167739, 135.32132132132134, 133.3035178035178)",100.0,0.0,a brisk person photorealistic,3,man,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
kylesoto_a_brisk_person_photorealistic_8a5d991f-fe06-49c3-b391-60943b6c7a69,3,"(174.1246707638279, 147.83178226514485, 140.95873573309922)",0.0,100.0,a brisk person photorealistic,4,woman,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
vntran_a_brisk_person_photorealistic_4e390aa4-0f08-4460-8d95-40072b7acce8,0,"(169.46220416813847, 140.4720946661957, 131.08689509007417)",100.0,0.0,a brisk person photorealistic,3,man,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
vntran_a_brisk_person_photorealistic_4e390aa4-0f08-4460-8d95-40072b7acce8,1,"(155.92665437410366, 127.34767465683261, 100.2252270709554)",33.333333333333336,66.66666666666666,a brisk person photorealistic,4,woman,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
vntran_a_brisk_person_photorealistic_4e390aa4-0f08-4460-8d95-40072b7acce8,2,"(193.92634421802111, 167.69923889025287, 152.88485146083968)",100.0,0.0,a brisk person photorealistic,3,man,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
vntran_a_brisk_person_photorealistic_4e390aa4-0f08-4460-8d95-40072b7acce8,3,"(163.37765957446808, 143.18085106382978, 128.0035460992908)",66.66666666666667,33.33333333333333,a brisk person photorealistic,3,man,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
vroz_a_brisk_person_photorealistic_e34adfdb-773d-44bc-a8ea-a6c6f3c854c7,0,"(196.3308493360084, 169.991783701156, 147.35769561478935)",100.0,0.0,a brisk person photorealistic,3,man,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
vroz_a_brisk_person_photorealistic_e34adfdb-773d-44bc-a8ea-a6c6f3c854c7,1,"(147.77409562357704, 118.45762711864407, 116.11181381229446)",94.44444444444444,5.5555555555555545,a brisk person photorealistic,3,man,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
vroz_a_brisk_person_photorealistic_e34adfdb-773d-44bc-a8ea-a6c6f3c854c7,2,,,,a brisk person photorealistic,1,no face,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
vroz_a_brisk_person_photorealistic_e34adfdb-773d-44bc-a8ea-a6c6f3c854c7,3,,,,a brisk person photorealistic,1,no face,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
zstrss_a_brisk_person_photorealistic_95e00284-8e3e-4018-8816-f5b60d5ee061,0,"(150.24388318863458, 122.98237305972113, 114.90502499342278)",7.142857142857139,92.85714285714286,a brisk person photorealistic,4,woman,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
zstrss_a_brisk_person_photorealistic_95e00284-8e3e-4018-8816-f5b60d5ee061,1,"(131.75676952141058, 120.52251259445843, 120.22732997481108)",33.333333333333336,66.66666666666666,a brisk person photorealistic,4,woman,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
zstrss_a_brisk_person_photorealistic_95e00284-8e3e-4018-8816-f5b60d5ee061,2,"(129.199568288854, 108.46055729984302, 110.1866169544741)",100.0,0.0,a brisk person photorealistic,3,man,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
zstrss_a_brisk_person_photorealistic_95e00284-8e3e-4018-8816-f5b60d5ee061,3,,,,a brisk person photorealistic,1,no face,"/imagine prompt:a brisk person, photorealistic --s 625",brisk,0.1531,brisk,0.1531,4,positive
alocasia_a_buoyant_person_photorealistic_bfc75e86-aaab-42c9-b9b3-d5a07aa49b2e,0,"(148.581914893617, 128.22482269503547, 113.31241134751772)",0.0,100.0,a buoyant person photorealistic,4,woman,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
alocasia_a_buoyant_person_photorealistic_bfc75e86-aaab-42c9-b9b3-d5a07aa49b2e,1,,,,a buoyant person photorealistic,1,no face,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
alocasia_a_buoyant_person_photorealistic_bfc75e86-aaab-42c9-b9b3-d5a07aa49b2e,2,"(206.46887417218542, 160.62840323767477, 128.6440029433407)",100.0,0.0,a buoyant person photorealistic,3,man,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
alocasia_a_buoyant_person_photorealistic_bfc75e86-aaab-42c9-b9b3-d5a07aa49b2e,3,"(190.74466824644549, 143.42890995260663, 111.35564770932069)",100.0,0.0,a buoyant person photorealistic,3,man,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
HerculePoirot_a_buoyant_person_photorealistic_33b83c50-7d2c-4585-ac81-282bbd60a8e3,0,,,,a buoyant person photorealistic,1,no face,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
HerculePoirot_a_buoyant_person_photorealistic_33b83c50-7d2c-4585-ac81-282bbd60a8e3,1,"(183.95419060244512, 156.0861688024746, 127.1039917513625)",100.0,0.0,a buoyant person photorealistic,3,man,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
HerculePoirot_a_buoyant_person_photorealistic_33b83c50-7d2c-4585-ac81-282bbd60a8e3,2,"(178.3366809672387, 144.29602184087364, 118.7896840873635)",96.55172413793105,3.4482758620689653,a buoyant person photorealistic,3,man,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
HerculePoirot_a_buoyant_person_photorealistic_33b83c50-7d2c-4585-ac81-282bbd60a8e3,3,"(174.13126350953036, 137.13460404794654, 113.7528001572018)",50.0,50.0,a buoyant person photorealistic,2,unknown,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
kylesoto_a_buoyant_person_photorealistic_c42cffcc-b7b5-46fa-b230-0424b71adfe9,0,"(164.5965601965602, 153.40819000819002, 133.06748566748567)",50.0,50.0,a buoyant person photorealistic,2,unknown,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
kylesoto_a_buoyant_person_photorealistic_c42cffcc-b7b5-46fa-b230-0424b71adfe9,1,"(149.95848941986432, 149.5344234079174, 133.36686240761364)",100.0,0.0,a buoyant person photorealistic,3,man,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
kylesoto_a_buoyant_person_photorealistic_c42cffcc-b7b5-46fa-b230-0424b71adfe9,2,"(189.1303735024665, 152.19309372797744, 119.83805496828752)",100.0,0.0,a buoyant person photorealistic,3,man,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
kylesoto_a_buoyant_person_photorealistic_c42cffcc-b7b5-46fa-b230-0424b71adfe9,3,"(188.43325895786847, 161.83803648772806, 132.76558603491273)",96.96969696969695,3.0303030303030303,a buoyant person photorealistic,3,man,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
vntran_a_buoyant_person_photorealistic_a94dd5d2-f50e-4daf-8beb-01f8e1bb32e2,0,"(168.19418181818182, 150.2672, 136.30443636363637)",96.96969696969695,3.0303030303030303,a buoyant person photorealistic,3,man,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
vntran_a_buoyant_person_photorealistic_a94dd5d2-f50e-4daf-8beb-01f8e1bb32e2,1,,,,a buoyant person photorealistic,1,no face,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
vntran_a_buoyant_person_photorealistic_a94dd5d2-f50e-4daf-8beb-01f8e1bb32e2,2,"(167.11896735273243, 151.42122072391768, 131.0737224982257)",96.96969696969695,3.0303030303030303,a buoyant person photorealistic,3,man,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
vntran_a_buoyant_person_photorealistic_a94dd5d2-f50e-4daf-8beb-01f8e1bb32e2,3,"(165.66987459900847, 119.68474773986586, 94.34062408865559)",50.0,50.0,a buoyant person photorealistic,2,unknown,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
vroz_a_buoyant_person_photorealistic_6cb719c3-b594-4623-a2a3-c883fa0bc911,0,"(197.27341648324773, 157.21349963316214, 129.70090486671558)",100.0,0.0,a buoyant person photorealistic,3,man,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
vroz_a_buoyant_person_photorealistic_6cb719c3-b594-4623-a2a3-c883fa0bc911,1,"(181.30634788529923, 141.80305666944088, 120.01974729515018)",96.96969696969695,3.0303030303030303,a buoyant person photorealistic,3,man,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
vroz_a_buoyant_person_photorealistic_6cb719c3-b594-4623-a2a3-c883fa0bc911,2,"(162.07107133456174, 143.4140563306133, 126.31060805475126)",0.0,100.0,a buoyant person photorealistic,4,woman,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
vroz_a_buoyant_person_photorealistic_6cb719c3-b594-4623-a2a3-c883fa0bc911,3,"(145.1542416452442, 143.05141388174806, 135.73521850899743)",66.66666666666667,33.33333333333333,a buoyant person photorealistic,3,man,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
zstrss_a_buoyant_person_photorealistic_76220a33-61ec-42f9-a866-aa1a087dc175,0,"(164.46813725490196, 151.55430856553147, 143.31372549019608)",100.0,0.0,a buoyant person photorealistic,3,man,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
zstrss_a_buoyant_person_photorealistic_76220a33-61ec-42f9-a866-aa1a087dc175,1,"(164.6725188978298, 149.81882467690806, 133.4194099000244)",100.0,0.0,a buoyant person photorealistic,3,man,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
zstrss_a_buoyant_person_photorealistic_76220a33-61ec-42f9-a866-aa1a087dc175,2,,,,a buoyant person photorealistic,1,no face,"/imagine prompt:a buoyant person, photorealistic --s 625",buoyant,0.2263,buoyant,0.2263,4,positive
